data_assinatura;inicio_vigencia;fim_vigencia;orgao_superior;orgao_entidade;unidade_gestora;forma_contratacao;grupo_objeto;numero_contrato;situacao;objeto;valor_contratado_rs
"26/07/2024";"26/07/2024";"26/05/2026";"Ministério da Defesa";"Comando da Aeronáutica";"GRUPAMENTO DE APOIO DO RIO DE JANEIRO";"Sem Informação";"Serviços";"00020/2024";"Não se aplica";"DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS COMUNS DE CONTRATAÇÃO DO CURSO DE MESTRADO PROFISSIONAL (FGV) EM ADMINISTRAÇÃO PÚBLICA PARA SERVIDOR PÚBLICO";"79.817,00"
"25/07/2024";"25/07/2024";"25/01/2025";"Ministério da Saúde";"Fundação Oswaldo Cruz";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"Sem Informação";"Serviços";"00326/2024";"Não se aplica";"SERVIÇOS DE ASSESSORIA TÉCNICA DE APOIO A BIO-MANGUINHOS/FIOCRUZ PARA PRESTAÇÃO DE SERVIÇOS DE ELABORAÇÃO DE ESTUDOS DE VIABILIDADE ECONÔMICO-FINANCEIRA E INSTI";"1.218.000,00"
"16/07/2024";"16/07/2024";"16/02/2025";"Ministério da Defesa";"Comando do Exército";"ESCOLA DE CMDO E ESTADO-MAIOR DO EXERCITO";"Sem Informação";"Serviços";"00017/2024";"Não se aplica";"CONTRAÇÃO DE SERVIÇOS DE INSTITUIÇÃO DE ENSINO SUPERIOR (IES) PARA ATENDER A GRADE CURRICULAR DOS OFICIAIS-ALUNOS DO CURSO INTERNACIONAL DE ESTUDOS ESTRATÉGICOS";"460.000,00"
"10/07/2024";"19/07/2024";"19/07/2026";"Ministério de Minas e Energia";"Agência Nacional de Energia Elétrica";"AGENCIA NACIONAL DE ENERGIA ELETRICA";"Sem Informação";"Serviços";"00006/2024";"Não se aplica";"LICENCIAMENTO DE USO, SEM CARÁTER DE EXCLUSIVIDADE, DO BANCO DE DADOS, DE NATUREZA ECONÔMICA, DISPONIBILIZADO À LICENCIADA POR MEIO DA INTERNET. NESTE INSTRUMEN";"78.844,88"
"23/06/2024";"23/06/2024";"23/06/2025";"Ministério da Cultura";"Ministério da Cultura - Unidades com vínculo direto";"COORD. GERAL DE EXEC. ORCAMENT, FINANC E CONT";"Sem Informação";"Serviços";"00018/2024";"Não se aplica";"CONTRATAÇÃO DA FUNDAÇÃO GETÚLIO VARGAS, INSTITUIÇÃO INSCRITA SOB O CNPJ Nº : 33.641.663/0001-44, PARA VIABILIZAR A REALIZAÇÃO DO PROCESSO SELETIVO SIMPLIFICADO";"1.957.500,00"
"12/06/2024";"13/06/2024";"13/06/2025";"Ministério da Defesa";"Comando do Exército";"CENTRO DE OBTENCOES DO EXERCITO";"Sem Informação";"Serviços";"00019/2024";"Não se aplica";"CONTRATAÇÃO DE CURSO DE PÓS-GRADUAÇÃO EM GESTÃO FINANCEIRA, NO FORMATO ON-LINE, NA FUNDAÇÃO GETÚLIO VARGAS (FGV)";"12.512,50"
"18/05/2024";"18/05/2024";"18/09/2025";"Ministério da Defesa";"Comando da Aeronáutica";"GRUPAMENTO DE APOIO DO RIO DE JANEIRO";"Inexigibilidade de Licitação";"Outros";"00018/2024";"Não se aplica";"O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE CURSO DE MBA EM GERENCIAMENTO DE PROJETOS PARA O INSTITUTO DE CARTOGRAFIA DA AERONÁUTICA (ICA), DESTINADO A";"76.440,00"
"26/04/2024";"26/04/2024";"26/04/2027";"Ministério da Educação";"Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira";"INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS";"Pregão";"Serviços";"00006/2024";"Não se aplica";"contratação de serviços para operacionalização de aplicação Prova de habilidades clínicas do Exame Nacional de Revalidação de Diplomas Médicos Expedidos por Ins";"52.256.269,20"
"17/04/2024";"17/04/2024";"17/05/2024";"Ministério da Saúde";"Fundação Oswaldo Cruz";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"Sem Informação";"Serviços";"00071/2024";"Não se aplica";"CONTRATAÇÃO DE SERVIÇO TÉCNICO PROFISSIONAL ESPECIALIZADO RELATIVO À REALIZAÇÃO DE TREINAMENTO E APERFEIÇOAMENTO DE PESSOAL, NA FUNDAÇÃO GETÚLIO VARGAS - FGV, C";"24.718,65"
"12/04/2024";"12/04/2024";"11/04/2025";"Ministério de Minas e Energia";"Empresa de Pesquisa Energética";"EMPRESA DE PESQUISA ENERGETICA";"Sem Informação";"Outros";"00002/2024";"Não se aplica";"PRESTAÇÃO DOS SERVIÇOS DO LICENCIAMENTO DE USO DO BANCO DE DADOS ON-LINE DENOMINADO ""FGVDADOS PREMIUM"", DISPONÍVEL ATRAVÉS DA INTERNET, QUE PERMITE O ACESSO A T";"65.223,60"
"10/04/2024";"10/04/2024";"09/04/2026";"Ministério da Defesa";"Comando da Aeronáutica";"GRUPAMENTO DE APOIO DOS AFONSOS";"Sem Informação";"Serviços";"00010/2024";"Não se aplica";"CONTRATAGAO DE SERVIGO TECNICO ESPECIALIZADO DE CAPACITAGAO EM NIVEL DE P6S-GRADUAGAO LATO SENSU EM GESTAO FINANCEIRA: CONTROLADORIA, AUDITORIA E COMPLIANCE, NA";"36.327,84"
"18/03/2024";"18/03/2024";"18/12/2024";"Ministério da Defesa";"Comando do Exército";"ESCOLA DE CMDO E ESTADO-MAIOR DO EXERCITO";"Sem Informação";"Serviços";"00002/2024";"Não se aplica";"CONTRATAÇÃO DE SERVIÇOS ESPECIALIZADAS DE REALIZAÇÃO DE CURSO DE PÓS-GRADUAÇÃO LATO-SENSU.";"928.800,00"
"07/03/2024";"08/03/2024";"07/03/2027";"Ministério da Educação";"Empresa Brasileira de Serviços Hospitalares";"HU BRASIL";"Dispensa de Licitação";"Serviços";"00002/2024";"Não se aplica";"O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO?CONTINUADA DE SERVIÇO TÉCNICO ESPECIALIZADO PARA EXECUÇÃO DE TODAS AS ETAPAS DO EXAME NACIONAL DE RESIDÊNCIA (E";"10.854.755,00"
"01/03/2024";"01/04/2024";"01/01/2025";"Ministério da Defesa";"Comando da Aeronáutica";"GRUPAMENTO DE APOIO DOS AFONSOS";"Sem Informação";"Serviços";"00007/2024";"Não se aplica";"CONTRATAÇÃO DE SERVIÇOS CUSTOMIZADOS DE ENSINO APLICÁVEIS AO CURSO DE POLÍTICA E ESTRATÉGIA AEROESPACIAIS, NUM TOTAL DE 105 (CENTO E CINCO) HORAS/AULA, INCLUIND";"274.575,00"
"29/02/2024";"29/02/2024";"28/02/2025";"Ministério da Defesa";"Comando da Marinha";"DIRETORIA DE OBRAS CIVIS DA MARINHA";"Sem Informação";"Outros";"00001/2024";"Não se aplica";"O OBJETO DO PRESENTE INSTRUMENTO É A PRESTAÇÃO DE SERVIÇO DE ASSESSORIA TÉCNICA INDEPENDENTE ESPECIALIZADA, POR INSTITUIÇÃO DE PESQUISA, ENSINO OU DESENVOLVIMEN";"3.469.690,20"
"27/02/2024";"27/02/2024";"27/02/2025";"Ministério dos Transportes";"Agência Nacional de Transportes Terrestres";"AGENCIA NACIONAL DE TRANSPORTES TERRESTRES";"Sem Informação";"Serviços";"00003/2024";"Não se aplica";"A INCLUSÃO DA PARTICIPANTE NO PROGRAMA BRASILEIRO GHG PROTOCOL - CICLO 2024 (""PROGRAMA GHG"") NOS TERMOS DO ANEXO I AO CONTRATO";"17.900,00"
"10/02/2024";"10/02/2024";"10/02/2027";"Ministério da Defesa";"Comando da Marinha";"ESCOLA DE GUERRA NAVAL";"Sem Informação";"Outros";"00006/2023";"Não se aplica";"CONTRATAÇÃO DE CURSO DE EXTENSÃO EM GESTÃO ESTRATÉGICA, NA MODALIDADE HIBRIDA DE PARTE PRESENCIAL E PARTE EDUCAÇÃO À DISTÂNCIA (EAD), COM CARGA HORÁRIA DE 114 (";"321.229,90"
"08/02/2024";"08/02/2024";"08/12/2025";"Ministério da Defesa";"Comando da Marinha";"DIRETORIA DE ABASTECIMENTO DA MARINHA";"Sem Informação";"Serviços";"00002/2024";"Não se aplica";"CURSO DE PÓS-GRADUAÇÃO (ESPECIALIZAÇÃO) STRICTO SENSU EM MESTRADO PROFISSIONAL EM GESTÃO EMPRESARIAL.";"101.969,12"
"14/01/2024";"14/01/2024";"19/04/2025";"Ministério da Defesa";"Comando da Aeronáutica";"GRUPAMENTO DE APOIO DOS AFONSOS";"Sem Informação";"Serviços";"00058/2023";"Não se aplica";"CONTRATAÇÃO DE SERVIÇOS DE CURSO DE MBA EXECUTIVO- GESTÃO COM ÊNFASE EM GERENCIAMENTO DE PROJETOS DA FUNDAÇÃO GETÚLIO VARGAS, NA MODALIDADE ON LINE";"16.541,84"
"14/01/2024";"14/01/2024";"19/04/2025";"Ministério da Defesa";"Comando da Aeronáutica";"GRUPAMENTO DE APOIO DOS AFONSOS";"Sem Informação";"Serviços";"00059/2023";"Não se aplica";"CONTRATAÇÃO DE SERVIÇOS DE CURSO DE MBA EXECUTIVO- GESTÃO COM ÊNFASE EM GERENCIAMENTO DE PROJETOS DA FUNDAÇÃO GETÚLIO VARGAS, NA MODALIDADE ON LINE";"16.541,84"
"30/12/2023";"30/12/2023";"30/12/2026";"Ministério da Gestão e da Inovação em Serviços Públicos";"Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto";"CENTRO DE SERVICOS COMPARTILHADOS - MGI";"Sem Informação";"Serviços";"00066/2023";"Não se aplica";"O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS CONTÍNUOS PARA TREINAMENTO E APERFEIÇOAMENTO DE PESSOAL, COM VISTAS À PARTICIPAÇÃO DE SERVIDORES E";"948.971,02"
"28/12/2023";"28/12/2023";"28/12/2026";"Presidência da República";"Empresa Brasil de Comunicação";"EMPRESA BRASIL DE COMUNICACAO S.A";"Sem Informação";"Serviços";"00080/2023";"Não se aplica";"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS, SEM DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, PARA REALIZAÇÃO DE ESCUTA SOCIAL, COM ANÁLISES HUMANAS";"1.950.000,00"
"28/12/2023";"28/12/2023";"27/12/2026";"Ministério da Fazenda";"Ministério da Fazenda - Unidades com vínculo direto";"PROCURADORIA GERAL DA FAZENDA NACIONAL";"Sem Informação";"Serviços";"00009/2023";"Não se aplica";"CONTRATAÇÃO DE SERVIÇOS DE INSTITUIÇÃO DE ENSINO PARA OFERTA DE 25 (VINTE E CINCO) VAGAS DE MESTRADO PROFISSIONAL FGV DIREITO SP, CONFORME CONDIÇÕES E EXIGÊNCIA";"2.876.650,00"
"28/12/2023";"28/12/2023";"27/06/2026";"Ministério da Fazenda";"Ministério da Fazenda - Unidades com vínculo direto";"PROCURADORIA GERAL DA FAZENDA NACIONAL";"Sem Informação";"Serviços";"00008/2023";"Não se aplica";"CONTRATAÇÃO DE SERVIÇOS DE INSTITUIÇÃO DE ENSINO PARA A OFERTA DE 40 (QUARENTA) VAGAS DE MESTRADO PROFISSIONAL EM ADMINISTRAÇÃO PÚBLICA IN COMPANY, CONFORME CON";"2.658.960,00"
"28/12/2023";"28/12/2023";"Sem informação";"Ministério da Fazenda";"Ministério da Fazenda - Unidades com vínculo direto";"SUBSECR. DE ADMIN. TRANSF. DIGITAL E INOVACAO";"Sem Informação";"Serviços";"00015/2023";"Não se aplica";"CONTRATAÇÃO DE SERVIÇOS DE ORGANIZAÇÃO E REALIZAÇÃO DE CONCURSO PÚBLICO PARA PROVIMENTO DE 40 (QUARENTA) CARGOS NO ÂMBITO DA SECRETARIA DO TESOURO NACIONAL, NAS";"1.775.008,00"
"21/12/2023";"21/12/2023";"21/04/2027";"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome";"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome - Unidades com vínculo direto";"COORDENACAO GERAL DE LICITACOES E CONTRATOS.";"Sem Informação";"Serviços";"00075/2023";"Não se aplica";"CONTRATAÇÃO DE SERVIÇOS TÉCNICO ESPECIALIZADOS PARA ELABORAÇÃO DE METODOLOGIA PARA CRIAÇÃO E IMPLEMENTAÇÃO DE INDICADORES SOCIAIS E A REALIZAÇÃO DE ESTUDOS E AV";"14.081.101,91"
"21/12/2023";"21/12/2023";"30/06/2024";"Ministério da Integração e do Desenvolvimento Regional";"Agência Nacional de Águas e Saneamento Básico";"AGENCIA NACIONAL DE AGUAS E SANEAMENTO BASICO";"Inexigibilidade de Licitação";"Serviços";"00052/2023";"Não se aplica";"CONTRATAÇÃO DE SERVIÇOS DE CAPACITAÇÃO PARA A REALIZAÇÃO DO CURSO DE INTRODUÇÃO À AVALIAÇÃO DE IMPACTO, PELO CENTRO DE APRENDIZAGEM EM AVALIAÇÃO E RESULTADOS PA";"86.751,00"
"18/12/2023";"18/12/2023";"17/12/2028";"Ministério da Fazenda";"Comissão de Valores Mobiliários";"COMISSAO DE VALORES MOBILIARIOS";"Dispensa de Licitação";"Serviços";"00020/2023";"Não se aplica";"CONTRATAÇÃO DIRETA DE INSTITUIÇÃO ESPECIALIZADA PARA A REALIZAÇÃO DE CONCURSO PÚBLICO PARA O PROVIMENTO DE CARGOS DO QUADRO DE PESSOAL DA COMISSÃO DE VALORES MO";"2.399.000,00"
"11/12/2023";"11/12/2023";"11/12/2028";"Ministério da Educação";"Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira";"INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS";"Pregão";"Serviços";"00018/2023";"Não se aplica";"CONTRATAÇÃO EMPRESA/INSTITUIÇÃO ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS PARA OPERACIONALIZAÇÃO DE APLICAÇÃO DE PRÉ-TESTES E QUESTIONÁRIOS NA MODALIDADE IMPRESSA";"30.296.678,75"
"23/10/2023";"23/10/2023";"14/04/2025";"Ministério dos Transportes";"Departamento Nacional de Infraestrutura de Transportes";"DEPART.NAC.INFRA ESTRUTURA TRANSPORTES.";"Dispensa de Licitação";"Serviços";"00603/2023";"Não se aplica";"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS DESTINADOS À REALIZAÇÃO DO CONCURSO PÚBLICO PARA PROVIMENTO DE 100 (CEM) CARGOS NO QUADRO DE PESSOA";"2.790.162,00"
"20/10/2023";"20/10/2023";"30/10/2026";"Ministério da Defesa";"Comando da Marinha";"DIRETORIA DO PESSOAL DA MARINHA";"Inexigibilidade de Licitação";"Outros";"00040/2023";"Não se aplica";"Curso de pós-graduação lato sensu, nível especialização, denominado MBA em Gestão Estratégica de Recursos Humanos, turma 10/2023 do Programa MBA Live";"40.686,12"
"06/10/2023";"06/10/2023";"06/10/2025";"Ministério da Ciência, Tecnologia e Inovação";"Ministério da Ciência, Tecnologia e Inovação - Unidades com vínculo direto";"INSTITUTO NACIONAL DE PESQ. ESPACIAIS-INPE";"Dispensa de Licitação";"Serviços";"00430/2023";"Não se aplica";"CONTRATAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS DE ORGANIZAÇÃO E REALIZAÇÃO DE CONCURSO PÚBLICO PARA O PREENCHIMENTO DAS VAGAS PARA OS CARGOS DE PROVIMENTO EFET";"4.616.000,00"
"28/09/2023";"28/09/2023";"31/07/2025";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"BANCO CENTRAL DO BRASIL";"Sem Informação";"Outros";"50764/2023";"Fechado";"Inscrição de servidor do DEGEF no Mestrado Profissional em Economia com Ênfase em Finanças";"29.000,00"
"01/09/2023";"18/10/2023";"18/12/2024";"Ministério da Saúde";"Agência Nacional de Vigilância Sanitária";"AGENCIA NACIONAL DE VIGILANCIA SANITARIA";"Inexigibilidade de Licitação";"Outros";"00017/2023";"Não se aplica";"CONTRATAÇÃO DIRETA DE INSTITUIÇÃO ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO TÉCNICO PROFISSIONAL ESPECIALIZADO DE APERFEIÇOAMENTO DE PESSOAL, COM VISTAS À EFETIVAÇÃ";"21.737,00"
"09/08/2023";"09/08/2023";"27/07/2024";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"BANCO CENTRAL DO BRASIL";"Sem Informação";"Outros";"50578/2023";"Fechado";"Inscrição de servidor do ADRJA na ação educacional Gerenciamento de Projetos FGV";"9.533,33"
"03/07/2023";"03/07/2023";"31/10/2024";"Ministério da Defesa";"Comando do Exército";"DEPARTAMENTO DE CIENCIA E TECNOLOGIA";"Inexigibilidade de Licitação";"Outros";"00004/2023";"Não se aplica";"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO DE CAPACITAÇÃO EM CURSO MBA EXECUTIVO EM BUSINESS ANALYTICS E BIG DATA.";"24.278,89"
"26/04/2023";"26/04/2023";"30/11/2023";"Ministério da Defesa";"Comando do Exército";"ESCOLA DE CMDO E ESTADO-MAIOR DO EXERCITO";"Inexigibilidade de Licitação";"Outros";"00025/2023";"Não se aplica";"MBA EXECUTIVO EM ADMINISTRAÇÃO: ESTUDO POLÍTICO E ESTRATÉGICOS - MBA/CIEE";"423.208,00"
"05/04/2023";"10/04/2023";"10/01/2024";"Ministério da Defesa";"Comando da Marinha";"DIRETORIA DE OBRAS CIVIS DA MARINHA";"Dispensa de Licitação";"Outros";"00002/2023";"Não se aplica";"PRESTAÇÃO DE SERVIÇO DE ASSESSORIA TÉCNICA INDEPENDENTE ESPECIALIZADA, POR INSTITUIÇÃO DE PESQUISA, ENSINO OU DESENVOLVIMENTO INSTITUCIONAL SEM FINS LUCRATIVOS";"2.407.500,00"
"22/03/2023";"22/03/2023";"22/01/2024";"Ministério da Defesa";"Comando do Exército";"ESCOLA DE CMDO E ESTADO-MAIOR DO EXERCITO";"Inexigibilidade de Licitação";"Outros";"00024/2023";"Não se aplica";"CONTRATAÇÃO DE SERVIÇOS ESPECIALIZADOS PARA REALIZAÇÃO DE CURSO DE PÓS-GRADUAÇÃO LATO-SENSU, NIVEL ESPECIALIZAÇÃO, DENOMINADO: MBA EXECUTIVO EM ADMINISTRAÇÃO: P";"912.842,00"
"01/03/2023";"02/03/2023";"02/01/2025";"Ministério da Defesa";"Comando da Marinha";"DIRETORIA DE ABASTECIMENTO DA MARINHA";"Dispensa de Licitação";"Outros";"00005/2023";"Não se aplica";"INSCRIÇÃO DE UM FUNCIONÁRIO DA MARINHA DO BRASIL NO CURSO DE PÓS-GRADUAÇÃO STRICTO SENSU DENOMINADO MESTRADO PROFISSIONAL EM ADMINISTRAÇÃO PÚBLICA - TURMA REGUL";"77.155,00"
"30/12/2022";"02/01/2023";"02/05/2027";"Ministério da Defesa";"Comando da Aeronáutica";"GRUPAMENTO DE APOIO DOS AFONSOS";"Inexigibilidade de Licitação";"Serviços";"00057/2022";"Não se aplica";"CONTRATAÇÃO DE CURSO DE PÓS-GRADUAÇÃO (MBA EXECUTIVO) DE PLANEJAMENTO E GESTÃO ESTRATÉGICOS, NA MODALIDADE EAD";"3.982.035,20"
"29/12/2022";"29/12/2022";"29/12/2023";"Ministério da Fazenda";"Receita Federal do Brasil";"SUPERINTENDENCIA REGIONAL DA RFB NA 7A RF";"Inexigibilidade de Licitação";"Outros";"00020/2022";"Não se aplica";"CONTRATAÇÃO DE CAPACITAÇÃO, CONTEMPLANDO CONHECIMENTO ESPECÍFICO SOBRE OS SETORES ECONÔMICOS DE SETORES DE ÓLEO & GÁS E DISTRIBUIÇÃO DE COMBUSTÍVEIS, FORMANDO U";"92.400,00"
"14/10/2022";"14/10/2022";"14/10/2027";"Ministério da Fazenda";"Receita Federal do Brasil";"SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"Dispensa de Licitação";"Serviços";"00022/2022";"Não se aplica";"O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS DE INSTITUIÇÃO ESPECIALIZADA PARA ORGANIZAR E REALIZAR CONCURSO PÚBLICO PARA PROVIMENTO DE CARGOS";"21.329.000,00"
"08/09/2022";"08/09/2022";"07/09/2023";"Ministério da Fazenda";"Ministério da Fazenda - Unidades com vínculo direto";"COBRA-COMPUTADORES E SIST.BRASILEIROS S/A";"Sem Informação";"Outros";"164/2022";"Fechado";"O presente contrato tem por objeto a prestação de serviços especializados em realização de Concurso Público para suprimento de vagas para os cargos definidos no";"1,00"
"31/08/2022";"31/08/2022";"30/04/2023";"Ministério de Minas e Energia";"Empresa de Pesquisa Energética";"EMPRESA DE PESQUISA ENERGETICA";"Dispensa de Licitação";"Outros";"00019/2022";"Não se aplica";"PRESTAÇÃO DE SERVIÇOS DE PESQUISA E FORNECIMENTO DE PREÇOS DE MÃO-DE-OBRA, MATERIAIS E EQUIPAMENTOS PARA O BANCO DE PREÇOS DO SISORH.";"413.252,72"
"25/08/2022";"26/08/2022";"26/08/2025";"Ministério dos Transportes";"Ministério dos Transportes - Unidades com vínculo direto";"COORDENACAO-GERAL DE GESTAO DE PESSOAS";"Inexigibilidade de Licitação";"Serviços";"00007/2022";"Não se aplica";"O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DIRETA, POR INEXIGIBILIDADE DE LICITAÇÃO, DE SERVIÇO TÉCNICO PROFISSIONAL ESPECIALIZADO RELATIVO À REALIZAÇÃO D";"350.000,00"
"19/08/2022";"19/08/2022";"19/02/2025";"Ministério de Minas e Energia";"Companhia de Pesquisa de Recursos Minerais";"COMPANHIA DE PESQUISA DE RECURSOS MINERAIS";"Dispensa de Licitação";"Outros";"00098/2022";"Não se aplica";"DESENVOLVIMENTO (SEM CESSÃO DE DIREITOS AUTORAIS) E A AQUISIÇÃO DE COTA DE PATROCÍNIO PELA CPRM PELO PERÍODO DE 02 (DOIS) ANOS DO CURSO EAD DENOMINADO POLÍTICAS";"230.000,00"
"18/08/2022";"18/08/2022";"11/11/2022";"Ministério de Minas e Energia";"Agência Nacional de Energia Elétrica";"AGENCIA NACIONAL DE ENERGIA ELETRICA";"Inexigibilidade de Licitação";"Outros";"00011/2022";"Não se aplica";"A PRESTAÇÃO DE SERVIÇOS DE TREINAMENTO E QUALIFICAÇÃO PROFISSIONAL, COM VISTAS À INSCRIÇÃO DO DIRETOR HÉLVIO NEVES GUERRA NO CURSO ""CHIEF EXECUTIVE OFFICE - CEO";"63.620,10"
"08/08/2022";"08/08/2022";"08/08/2024";"Ministério da Justiça e Segurança Pública";"Fundo Nacional de Segurança Pública";"FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"Inexigibilidade de Licitação";"Outros";"00052/2022";"Não se aplica";"O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS EDUCACIONAIS, PARA FORNECER CURSO DE PÓS-GRADUAÇÃO EM NÍVEL D";"998.000,00"
"04/08/2022";"08/08/2022";"08/08/2023";"Advocacia-Geral da União";"Advocacia-Geral da União - Unidades com vínculo direto";"ESCOLA SUPERIOR AGU MINIST. VICTOR NUNES LEAL";"Inexigibilidade de Licitação";"Serviços";"00006/2022";"Não se aplica";"FORNECIMENTO DE 80 (OITENTA) VAGAS NO CURSO SOBRE DIREITO E ECONOMIA, DISTRIBUÍDAS EM DUAS TURMAS DE 40 (QUARENTA) ALUNOS EM CADA, NA MODALIDADE ONLINE, COM CAR";"120.000,00"
"29/07/2022";"29/07/2022";"10/09/2024";"Ministério da Defesa";"Comando do Exército";"CENTRO TECNOLOGICO DO EXERCITO";"Inexigibilidade de Licitação";"Outros";"00008/2022";"Não se aplica";"CURSO DE MESTRADO PROFISSIONAL EM ADMINISTRAÇÃO PÚBLICA - FGV - CONTRATO Nº 08/2022-CTEX, TERMO DE INEXIGIBILIDADE Nº 08/2022-CTEX, FUNDAÇÃO GETÚLIO VARGAS, CN";"250.329,60"
"27/07/2022";"29/07/2022";"29/12/2026";"Ministério da Previdência Social";"Instituto Nacional do Seguro Social";"COORDENACAO DE EXEC.ORCAMENTARIA E FINANCEIRA";"Inexigibilidade de Licitação";"Serviços";"00039/2022";"Não se aplica";"A CONTRATAÇÃO DE SERVIÇOS DE PÓS-GRADUAÇÃO STRICTO SENSU - MESTRADO PROFISSIONAL EM ADMINISTRAÇÃO PÚBLICA, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO PR";"5.579.280,00"
"22/07/2022";"22/07/2022";"22/03/2024";"Ministério da Defesa";"Empresa Gerencial de Projetos Navais";"EMGEPRON - DIFERENCA DA INTEGRACAO";"Sem Informação";"Outros";"16/2022";"Fechado";"Contratação de serviço de consultoria e assessoria técnica especializada, com pessoa jurídica de notória especialização, avaliação de pleitos de reequilíbrio ec";"715.000,00"
"21/07/2022";"04/08/2022";"22/09/2022";"Presidência da República";"Empresa Brasil de Comunicação";"EMPRESA BRASIL DE COMUNICACAO S.A";"Sem Informação";"Outros";"00022/2022";"Não se aplica";"CONTRATAÇÃO DE CURSO ONLINE: NEGOCIAÇÃO E ADMINISTRAÇÃO DE CONFLITOS.";"1.960,00"
"14/07/2022";"15/07/2022";"15/07/2023";"Ministério da Educação";"Universidade Federal do Rio Grande do Sul";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";"Inexigibilidade de Licitação";"Outros";"00026/2022";"Não se aplica";"CONTRATAÇÃO DE SOLUÇÃO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DE LICENCIAMENTO DE USO PELO FGV IBRE, SEM CARÁTER DE EXCLUSIVIDADE, DO BANCO DE DADOS, DE NATU";"9.582,82"
"07/07/2022";"07/07/2022";"07/05/2023";"Ministério da Integração e do Desenvolvimento Regional";"Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto";"SECRETARIA NACIONAL DE SEGURANCA HIDRICA SNSH";"Dispensa de Licitação";"Serviços";"00024/2022";"Não se aplica";"CONTRATAÇÃO DE EMPRESA PARA A PRESTAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS DE APURAÇÃO MENSAL DE 09 (NOVE) SÉRIES DE INTERESSE DOS ÍNDICES DE OBRAS HIDRELÉTRIC";"98.202,96"
"13/06/2022";"13/06/2022";"20/08/2023";"Ministério da Saúde";"Agência Nacional de Vigilância Sanitária";"AGENCIA NACIONAL DE VIGILANCIA SANITARIA";"Inexigibilidade de Licitação";"Serviços";"00029/2021";"Não se aplica";"CONTRATAÇÃO DIRETA, SOB A CATEGORIA DE INEXIGIBILIDADE DE LICITAÇÃO, DE INSTITUIÇÃO ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO TÉCNICO PROFISSIONAL ESPECIALIZADO DE";"16.500,00"
"23/05/2022";"23/05/2022";"23/02/2024";"Ministério da Defesa";"Ministério da Defesa - Unidades com vínculo direto";"HOSPITAL DAS FORCAS ARMADAS";"Inexigibilidade de Licitação";"Outros";"00003/2022";"Não se aplica";"CONTRATAÇÃO DE SERVIÇOS DE APERFEIÇOAMENTO ATRAVÉS DO MBA EXECUTIVO EM ADMINISTRAÇÃO: GESTÃO DE CLÍNICAS, HOSPITAIS E INDÚSTRIAS DE SAÚDE, QUE SERÃO PRESTADOS N";"66.578,00"
